candidate_id,theme,query,document_id,source_relative_path,source_sha256,page_number,extraction_method,ocr_average_confidence,review_required,review_reasons,text_file,matched_text,context,candidate_status,reviewer_notes
cand_000140,evidence_and_qualification,assess,note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a,2. ChinaAcquisitionExploitationAmericanVoterData\Note - Sensitive PRC Reporting from 2018-2020 DECLASS_REDACTED.pdf,ebc8700c7d5a49df87d2002d953d9e8fd18e28b24ac6fe241944da278f485a34,2,ocr,84.8329519450801,False,,page_text\note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a\page_0002.txt,assess,"these entities in the wallet to force sectors within these states that voted to them to talk with the U.S. President about support the U.S. President’s political party, and tariffs. etaGeetawee | would attempt to make these sectors experience negative financial consequences by ¢ NN In mid-2019, China levying tariffs on exports to China from those assessed that a means to gain advantage over sectors. The Chinese hoped that these U.S. policy was to direct additional, unspecified measures would induce representatives from resources toward political swing states, as these sectors to lobby the U.S. President. China assessed these states would play a ple eee crucial role for the 2020 U.S. presidential",not_reviewed,
cand_000141,evidence_and_qualification,assess,note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a,2. ChinaAcquisitionExploitationAmericanVoterData\Note - Sensitive PRC Reporting from 2018-2020 DECLASS_REDACTED.pdf,ebc8700c7d5a49df87d2002d953d9e8fd18e28b24ac6fe241944da278f485a34,2,ocr,84.8329519450801,False,,page_text\note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a\page_0002.txt,assess,"uences by ¢ NN In mid-2019, China levying tariffs on exports to China from those assessed that a means to gain advantage over sectors. The Chinese hoped that these U.S. policy was to direct additional, unspecified measures would induce representatives from resources toward political swing states, as these sectors to lobby the U.S. President. China assessed these states would play a ple eee crucial role for the 2020 U.S. presidential eiection. Along with this, it was also recommended that China apply pressure to ae eee ete een as rae eS eee ne RST | ee | Pisses = ox 2 al Seer SES |",not_reviewed,
cand_000142,evidence_and_qualification,assess,pdb_25jun2020_declass_redacted_ab523302b7e2,2. ChinaAcquisitionExploitationAmericanVoterData\PDB 25JUN2020_DECLASS_REDACTED.pdf,ab523302b7e2c77b5d530b1483f668e76581accbb0eb14180ab1d1a7acfd3302,1,ocr,87.87128712871286,False,,page_text\pdb_25jun2020_declass_redacted_ab523302b7e2\page_0001.txt,assess,"ly Briet HURSDAY, 25 JUNE 20: nese Beijing Escalating Efforts To Shape US Policies on China eS | ee ite House official that Beijing had derogatory information on him in an effort to compel him to take a restrained approach to _, eo ca, China's attempt to use blackma against a administration official. reveal the information through social media. We assess that this threat is credible. Lower level Chinese officials have recommended collecting and using “black materials” against perceived anti-China US officials since at least January 2019. This is the most detailed and authoritative recommendation that we have seen. Lecce.",not_reviewed,
cand_000143,evidence_and_qualification,assess,tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,5,ocr,87.85416666666667,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0005.txt,Assess,"LEASE BY COUNSEL TO tHE PRESIDENT WARRINGTON on 10 July 2026 UNCLASSIFIED//FOR OFFICIAL USE ONLY IIR Dissemination Flow Chart Handling Agent Drafts FD-1023 Source Report in Delta SSA Approves FD-1023 in Delta The Report Duplicates to Sentinel The Analyst Assigns an Intel Review (RMS) in Sentinel The Analyst Tags the Report and Does Not Meet DRAIN: Assesses DRAIN Criteria The Analyst Closes the Intel Review in Sentinel — . Does Meet DRAIN: The Analyst Drafts an IIR Aecontiction/Coortnnnn, Requested From Ops, Intel, and on . >. # - Legat By Intel ae (as Needed) The IIR is Sent to the CRO ~ Approval Requested Fro egal, Executive Management, and HQ — = ‘iii atte. By Intel (as Needed) The IIR is Dissem",not_reviewed,
cand_000144,evidence_and_qualification,assess,tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,7,ocr,94.15451895043732,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0007.txt,assess,"participate in constitutionally protected activities, such as freedom of speech and the right to assemble. A raw report cannot solely describe activities and the expression of thoughts that are protected by the U.S. Constitution. Raw reports may include USPER information only if (1) the USPER’s identity is necessary to understand the report or to assess its importance, (2) dissemination is limited to entities that have the subject matter of the report as part of their authorized functions, and (3) the identification of the USPER does not compromise any operation or investigation. The IPM (or designee) must determine that these requirements have been met in order to identify an USPER. The authorin",not_reviewed,
cand_000145,evidence_and_qualification,assess,tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,8,ocr,94.65064102564102,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0008.txt,Assess,APPROVED FOR PUBLIC RELEASE BY COUNSEL TO THE PRESIDENT WARRINGTON on 10 July 2026 UNCLASSIFIED//FOUO (U) Intelligence Program Policy Guide ~ 9.6.3. (U) Public Corruption Information Report Documentation (U//FOUO) Disseminated PCIRs must be stored in Sentinel. PCIRs must be serialized to the INTELPRODS subfiles of the investigative Assessments or case files from which their information was derived. All PCIRs must be serialized to file 804B-HQ-C3043777 in Sentinel. 9.6.4. (U) BLUEGEM Report Documentation (U) BLG reports must be documented according to the procedures outlined in subsection 4.6. of the Bureau Control System BLUEGEM Policy Guide (1012PG) [links to a SECRET//NOFORN docu,not_reviewed,
cand_000146,evidence_and_qualification,assess,tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,16,ocr,91.79761904761905,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0016.txt,assess,"n regarding Intelligence sources and methods, FBI investigative activity, and or US Person Information. (U//FOUO) A determination has been made by the Intelligence Program Manager that the identification of USPER(s) in this IIR is reasonably believed to be necessary to understand the IIR, convey intelligence information (e.g., imminent threat), or assess its importance. The Intelligence Program Manager further certifies that the PLA of this IIR has been narrowly tailored to include only those agencies reasonably believed to need this information in the performance of their authorized functions. - (U//FOUO) The counterintelligence and foreign intelligence PLAs with LEGAT/AMEMBASSY Beijing was utili",not_reviewed,
cand_000147,evidence_and_qualification,assess,tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,25,ocr,92.7244094488189,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0025.txt,assess,"would contradict Director Wray’s testimony. | found this troubling because it implied to me that one of the reasons we aren’t putting this out is for a political reason, which goes directly against our organizations mission to remain apolitical and simply state what we know. Likewise, at the field operational level, | do not feel it is our job to assess whether or not our 1",not_reviewed,
cand_000148,evidence_and_qualification,assess,tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838,2. ChinaAcquisitionExploitationAmericanVoterData\Tasking_3_AlbanyBriefingHandout_297E_HQ_A4095996_NotSerialized-JET-R RELEASE MARKED.pdf,3a12fd071838ce6e90acf284a97cffbf7b9a47499325d6e80f005941539e073a,31,ocr,93.64102564102564,False,,page_text\tasking_3_albanybriefinghandout_297e_hq_a4095996_notserialized_jet_r_rel_3a12fd071838\page_0031.txt,assess,"kype messages SIAff “jt sounds like your SSAs got! onboard towards not putting it out, so hopefully he can convince my ASAC” 10/08/2020 3:41 p.m. SSA emails FBI Albany SAC Thomas Relford, “The FITF China group does not _ want us to reissue the IIR that was recalled two weeks ago. After speaking with the FITF China team yesterday | agree with their assessment. Please let me know if you would like any additional information.”",not_reviewed,
cand_000149,evidence_and_qualification,assess,fbimichigan_orginal_muskego_msp_referral_release_marked_4ae64fd6128c,3. MichiganVoterRegistrationInvestigation\FBIMichigan Orginal Muskego MSP Referral RELEASE MARKED.pdf,4ae64fd6128c48a1495cfb4006e462c77477e9331a063551fdf9e8537e1d3fd7,1,ocr,91.56190476190476,False,,page_text\fbimichigan_orginal_muskego_msp_referral_release_marked_4ae64fd6128c\page_0001.txt,Assess,"on 10 July 2026 HH ias, BRK fr Orriciat Recorp eRe ee UNCLASSIFIED //Be#© Seor FEDERAL BUREAU OF INVESTIGATION Electronic Communication Title: (U) Alleged fraudulent voter registrations Date: 10/29/2020 being submitted to the Muskegon City Clerk's Office. From: DETROIT Case ID #: 56-DE-3249380- (U//FOUO) Michigan Election Crimes; Type Muskegon III Assessment; Assessment Began 03/10/2020; SENSITIVE INVESTIGATIVE MATTER Synopsis: (U) This EC serves to summarize allegations of fraudulent voter registrations being submitted to the Muskegon City Clerk’s Office. Enclosure(s): Enclosed are the following items: 1. (U) Muskegon Police Department Details: Detroit Field Office was informed the Michigan State",not_reviewed,
cand_000150,evidence_and_qualification,assess,fbimichigan_orginal_muskego_msp_referral_release_marked_4ae64fd6128c,3. MichiganVoterRegistrationInvestigation\FBIMichigan Orginal Muskego MSP Referral RELEASE MARKED.pdf,4ae64fd6128c48a1495cfb4006e462c77477e9331a063551fdf9e8537e1d3fd7,1,ocr,91.56190476190476,False,,page_text\fbimichigan_orginal_muskego_msp_referral_release_marked_4ae64fd6128c\page_0001.txt,Assess,"026 HH ias, BRK fr Orriciat Recorp eRe ee UNCLASSIFIED //Be#© Seor FEDERAL BUREAU OF INVESTIGATION Electronic Communication Title: (U) Alleged fraudulent voter registrations Date: 10/29/2020 being submitted to the Muskegon City Clerk's Office. From: DETROIT Case ID #: 56-DE-3249380- (U//FOUO) Michigan Election Crimes; Type Muskegon III Assessment; Assessment Began 03/10/2020; SENSITIVE INVESTIGATIVE MATTER Synopsis: (U) This EC serves to summarize allegations of fraudulent voter registrations being submitted to the Muskegon City Clerk’s Office. Enclosure(s): Enclosed are the following items: 1. (U) Muskegon Police Department Details: Detroit Field Office was informed the Michigan State Police (MSP",not_reviewed,
